anonymised_clientnum,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag_Binary
568005a07c7f96d200d86bf732acd7818e3c6fa519a53c2a373c119dfb8711b6,Existing Customer,47,M,2,Graduate,Single,$120K +,Blue,41,3,2,4,10614.0,784.0,9830.0,0.73,4601.0,77,0.638,0.074,0
23e58936f9159568059820eaf15a39831e20b6cb9d54831c8e6e00a34aa4069b,Existing Customer,42,F,2,College,Unknown,Unknown,Blue,32,3,3,4,4035.0,1003.0,3032.0,0.583,4589.0,89,0.648,0.249,0
9b40b94b578640f653668ea4873defbd967566e476d5b9427fb7a6293eb49ffa,Existing Customer,59,F,0,Graduate,Single,$40K - $60K,Blue,48,4,1,2,4205.0,710.0,3495.0,0.504,2023.0,38,0.727,0.169,0
a2a091f03be4d585ea38ace71dd35b9fd73fc2e83c910b82c8ac2e340b92728e,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,36,6,2,3,2586.0,2196.0,390.0,0.693,3944.0,78,0.857,0.849,0
801e5cfc32c29478b96f3ab6b52b8a84ef4d0c8f95ce4293da0c0d95e622e2a9,Existing Customer,41,F,3,Unknown,Unknown,Less than $40K,Blue,28,3,2,2,7234.0,1420.0,5814.0,0.539,4466.0,92,0.736,0.196,0
a7c984416dd7e323b460c4aff02a12aae16319a6a812c8acc58aff4e50a5f377,Existing Customer,57,M,2,Graduate,Single,$120K +,Silver,51,6,3,4,34516.0,1417.0,33099.0,0.966,4303.0,77,0.638,0.041,0
a91d219cc2e6e2e7a3ffc334296158d3df7254ba874376ba096aa6dbaabffa73,Existing Customer,35,M,1,Graduate,Unknown,$80K - $120K,Blue,24,4,2,3,21114.0,0.0,21114.0,0.697,3534.0,56,1.0,0.0,0
c7ea0517deebe53b5e14e175d472a38dc13e24835d0d7970d6de3c58bff37fb3,Existing Customer,53,M,1,Unknown,Married,$40K - $60K,Blue,48,4,1,3,2522.0,1704.0,818.0,0.988,4697.0,73,0.698,0.676,0
f0f3a40b22b38a7453741902d3d5ca1adfc03c8eb2f39c33f55c36806adb6305,Existing Customer,37,M,1,Graduate,Single,$80K - $120K,Blue,24,6,3,4,11309.0,0.0,11309.0,0.474,4809.0,71,0.479,0.0,0
0720d93281b757015bb2f1313c66741fc5f71c152f23683d10cce4dc45b3ad24,Attrited Customer,43,M,3,Graduate,Married,$120K +,Blue,31,2,4,1,13883.0,783.0,13100.0,0.749,1871.0,32,0.684,0.056,1
9296ee922a656923550b7e874b2e879b58c7a77ef7a65e92fa83600264b6f2e9,Existing Customer,43,M,3,Graduate,Unknown,$60K - $80K,Blue,31,5,1,2,13448.0,0.0,13448.0,0.667,5067.0,62,0.722,0.0,0
468b26190461854d31c0ad62261378caadbeb434b4bb58d66e83238331ad665f,Existing Customer,55,M,1,Uneducated,Single,$60K - $80K,Silver,46,4,2,4,25991.0,0.0,25991.0,0.639,2996.0,62,0.879,0.0,0
8ef1528586768c467178b0e4e97a7db6d0280d0ae0f50596a981173ceaa27eb1,Existing Customer,52,F,0,Graduate,Single,Less than $40K,Blue,36,5,1,2,2537.0,1097.0,1440.0,0.874,4964.0,84,0.909,0.432,0
2960ce792ff11cdb704fd65059cf1fd1a596fd77e6a1345cd306165094c1fc4c,Existing Customer,46,M,4,High School,Single,$40K - $60K,Blue,36,5,2,2,1438.3,794.0,644.3,0.807,3895.0,67,0.558,0.552,0
7ba6ced6a4867c47fd0df695b8c5037b2e8fecd523616cd1d2c60c59402d8270,Attrited Customer,40,F,2,Uneducated,Married,Unknown,Blue,36,3,2,3,13019.0,0.0,13019.0,0.487,1484.0,33,0.435,0.0,1
8f2faa7910fa298db38704ec5768c9cef590b7be3503f9ce382a09dce760d354,Attrited Customer,53,F,1,College,Married,$40K - $60K,Blue,48,2,2,3,3339.0,0.0,3339.0,0.694,2432.0,48,0.6,0.0,1
cdc5940c405208b9d5daad247a134b8b05c2811e138d93cae723d834483f7fc1,Existing Customer,49,M,3,Uneducated,Divorced,$80K - $120K,Blue,37,6,3,3,28390.0,1141.0,27249.0,0.919,4631.0,76,0.949,0.04,0
6126deddaaba868d8dc6fd4b390088896147d7cabc4c82c8fe44c27d86ec6185,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,33,3,2,3,23665.0,1624.0,22041.0,0.574,4190.0,87,0.706,0.069,0
bf64e87f02697fcb56cb82392bec394dd0a5c8ba2ef7258fc212341380993f86,Existing Customer,46,M,3,Graduate,Single,$40K - $60K,Blue,36,4,2,3,1438.3,0.0,1438.3,0.951,4374.0,71,0.775,0.0,0
6aa0b3c4b6081c2a9c2065312cb0dfa5f40c1fbb1f09ea5ddb493fd6d0b6f57d,Existing Customer,43,F,4,High School,Unknown,Less than $40K,Blue,36,5,2,4,2459.0,1127.0,1332.0,0.765,4343.0,83,0.886,0.458,0
0fc2e56fbc7b4e0f7b53d2b35984dbcdfa1c00c364187fc4a4b993bc281c1951,Attrited Customer,28,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,5,1624.0,0.0,1624.0,0.299,1897.0,35,0.25,0.0,1
39640e1f7250ab92cd1ab6c74ff81a2a8346afc7fa83e146825c8d5c35bf78e1,Existing Customer,49,F,3,Uneducated,Married,$40K - $60K,Blue,40,6,2,3,8900.0,1700.0,7200.0,0.906,4710.0,70,0.556,0.191,0
7c8818cad4949fa49cc4d6c9d50dea3a2753d64d3258149078a2b37c1f5daca2,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,41,5,3,2,5239.0,1172.0,4067.0,0.825,4241.0,61,0.968,0.224,0
13ef51cc66f35b0710efb3fba73e7bb058c972e7f14889225274387451bd301c,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,9351.0,1482.0,7869.0,0.464,5099.0,60,0.714,0.158,0
ae7834b1ab228a68b32361ecdb48a7f25ec3e73b7355c6e711dbfabeecb3030c,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,38,4,2,2,2655.0,1650.0,1005.0,0.701,4025.0,62,0.59,0.621,0
278f541bfe707e9007271d292aa5ef6f3addd0426662f9269adcc516f6f25f3a,Existing Customer,51,M,2,Post-Graduate,Married,$120K +,Blue,45,5,2,1,3173.0,2517.0,656.0,0.708,4030.0,73,0.622,0.793,0
4cc588bd9f3cb4a343c049648ce6bf98f1d796a5342b74763249d4788c6425b9,Existing Customer,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,35,5,2,1,6243.0,1331.0,4912.0,0.8,3502.0,57,1.036,0.213,0
d030303fbc7b4db00a92aa29b8f7e7bb3c847be2d5df4bafe823329c0c6ebf2c,Existing Customer,37,F,1,High School,Single,Unknown,Blue,36,3,2,3,6730.0,1093.0,5637.0,1.01,4814.0,89,0.854,0.162,0
6bbe84177cac1fe5851f4ae51013855eb51d59758065209292687337949e5df9,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,29,4,1,2,2490.0,2225.0,265.0,0.566,3339.0,71,0.543,0.894,0
997d3851e26cb98bdc9ebfb5a8b2760e9504efac97406012ec0439720449daef,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,36,2,3,3,1746.0,1107.0,639.0,0.539,1907.0,47,0.621,0.634,1
36a5b8ca615630db9b39b351da35d75b64589404beba145fd9d3f5f777e0afe1,Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,2,4141.0,1424.0,2717.0,0.574,3512.0,65,0.477,0.344,0
37a0eb8c733116957b6b3e1563fa1e73b5bdee9612df211291015d77c74f1469,Existing Customer,58,F,2,Uneducated,Divorced,Less than $40K,Silver,46,6,1,4,11684.0,653.0,11031.0,0.622,4900.0,61,0.743,0.056,0
f4e40f5c68b7f599f05e11b46c1fbd92dc639a5222a58f9818e506fb497e3126,Existing Customer,47,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,2,2363.0,494.0,1869.0,0.736,3887.0,71,0.651,0.209,0
89d95a281317003602041169914fb51a9876497244d8c13ffcc99b404a4fc5f8,Attrited Customer,48,M,4,Uneducated,Single,$80K - $120K,Silver,43,2,3,4,34516.0,0.0,34516.0,0.671,1626.0,28,0.4,0.0,1
6e5a5ac0d849d9dd2a5ae1326f1c432ea04d84f713747383ec27ba33b7f4d9ea,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Silver,40,6,3,2,28829.0,0.0,28829.0,0.463,4540.0,78,0.56,0.0,0
f9b1583f3d1015eba63578a4e7fab0e81ec8c17dfe2154c71a2488332a873563,Existing Customer,33,F,2,High School,Single,$40K - $60K,Blue,28,3,2,3,1438.3,746.0,692.3,0.913,4415.0,77,0.878,0.519,0
fdf0368719bed7ad342a10a6536910268111891c2fbd378797ceb80344a860e8,Existing Customer,47,F,2,High School,Married,Less than $40K,Blue,34,4,2,4,2730.0,1970.0,760.0,0.848,3841.0,69,0.865,0.722,0
8e988d2a1e700529934da0b863a9a9403943f54fcb000adc19b9a343bc6c0f6b,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,36,5,1,4,1994.0,1175.0,819.0,0.794,4455.0,82,0.547,0.589,0
5fbcda442ee0f7af6693e04e67321c6f9099505f3cba296ece98267ee23b017d,Existing Customer,48,M,3,Uneducated,Married,$80K - $120K,Blue,42,4,3,3,9727.0,1626.0,8101.0,1.006,3543.0,62,0.676,0.167,0
ddeb9417b268bb45e103d991815329b12ee5079502695c3d9e7870b9b66870ed,Existing Customer,41,M,4,Uneducated,Divorced,$60K - $80K,Silver,36,4,2,3,33771.0,0.0,33771.0,0.791,3819.0,75,0.829,0.0,0
f9dcee059376812fd15dc3f3465f7ac5084722944fc40886c7647b26d23c2383,Existing Customer,39,M,0,Doctorate,Single,$60K - $80K,Blue,33,6,2,0,10452.0,1120.0,9332.0,0.802,3592.0,79,0.795,0.107,0
6b034ee03ce9ebfd3bd2b9c6b7e4f0a2dc838dffc3d64844d95488489f5e9d49,Attrited Customer,45,F,4,Unknown,Single,Less than $40K,Blue,32,3,3,4,2858.0,0.0,2858.0,1.058,2611.0,43,0.483,0.0,1
b463833a758ff9989c05594ebca42881bea1117791c50cdf7967c08d1ae41658,Existing Customer,46,M,3,Uneducated,Married,$40K - $60K,Blue,36,4,2,4,4707.0,1121.0,3586.0,0.604,3188.0,71,0.651,0.238,0
a415885a899a5e2e64ca26acfb98901643082060865684c88b4d96b1fc8078a6,Existing Customer,49,F,1,Graduate,Single,Less than $40K,Blue,44,5,2,1,3537.0,0.0,3537.0,0.763,4726.0,78,0.814,0.0,0
4a0499e065c8800ddb0596093485be1fa82bcb3d271af13c8991ba98caa7f7a6,Attrited Customer,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,6,3,3,8258.0,1771.0,6487.0,0.0,1447.0,23,0.0,0.214,1
0f2094452374a882a86d837da786a0bc79279f4a595362849d469e0182e040d6,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,35,6,3,1,3072.0,1611.0,1461.0,0.682,3992.0,57,0.727,0.524,0
e71f39e92e5f7b13044c4b1f99cdeb5dd5b5f39c186f00c1a6dcda4e81ed3e02,Existing Customer,48,M,3,High School,Unknown,Less than $40K,Blue,38,4,3,3,8892.0,889.0,8003.0,0.67,4900.0,89,0.745,0.1,0
743f8e79e2e92b9103427466f03a2944175907770d9391578ce52577a3ad9e8d,Attrited Customer,52,M,3,Graduate,Married,$120K +,Blue,36,1,2,3,3841.0,2517.0,1324.0,0.841,2680.0,51,0.545,0.655,1
bdb31595ba9d9b759e688836c67413564334bb42652e1e70c26ef1f8e318a4d5,Existing Customer,37,F,0,Graduate,Divorced,$40K - $60K,Blue,28,4,3,1,1920.0,0.0,1920.0,0.688,4715.0,81,0.841,0.0,0
1175a18759c78d8d0d6fe1c279f84e36a7d4cf4a3effc94b59fbea40653d09ea,Existing Customer,42,M,3,High School,Unknown,Less than $40K,Blue,31,4,2,4,7802.0,1885.0,5917.0,0.643,4212.0,75,0.744,0.242,0
9262502fce1f711dfd78c1e9f8b01efdf1e4272a55c83818e46f2c43bedc8062,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,35,3,2,2,1705.0,1192.0,513.0,0.763,4862.0,41,0.242,0.699,0
d033db7e167c1f25b5c7f101c2faf3100c1988a7d9d1acc181797ced1c538cbb,Attrited Customer,52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,1822.0,1605.0,217.0,0.756,2538.0,39,0.696,0.881,1
ea605ad3e1572b368a99012a33306817938c359b9d9f1dac18dbcee3acafcf95,Existing Customer,45,F,3,Unknown,Single,Unknown,Blue,32,6,3,4,9294.0,2000.0,7294.0,0.637,4431.0,82,0.673,0.215,0
4632da35070aa87f0bbfdbf860498d5e4d118f8cc35111b6f45a1e032fb2a89b,Existing Customer,40,M,2,High School,Married,$120K +,Blue,27,5,3,1,12248.0,1323.0,10925.0,0.882,4806.0,91,0.896,0.108,0
75b410f28966f24782864dff897564458f1cd5ca2f38112e957c4bf8ff5022fe,Existing Customer,39,F,4,Uneducated,Single,$40K - $60K,Blue,34,4,2,2,10264.0,803.0,9461.0,0.802,4003.0,74,0.721,0.078,0
0e17f62168af42145135501cb91f55a8f6b2f59b6988f5928505a6b3e9155db2,Existing Customer,42,M,3,Graduate,Single,$40K - $60K,Silver,36,3,2,3,15069.0,1843.0,13226.0,0.84,3464.0,67,0.558,0.122,0
62ee59ec64391e006689c07713f4d1b30b4277ee6093614156e6c67ed7a2e9db,Attrited Customer,41,F,4,High School,Divorced,$40K - $60K,Blue,37,3,2,3,4650.0,204.0,4446.0,0.685,2014.0,54,0.8,0.044,1
4446b09507b180a48c99598e00d61b8ca94cc404f6a7bf97ba2c58f32ca77a85,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,48,3,2,2,3685.0,0.0,3685.0,0.762,4012.0,59,0.639,0.0,0
2a572a7929b90e6464be6542f2d64880a4691c88e14630eb230ccd167642d65e,Existing Customer,49,F,2,High School,Divorced,$40K - $60K,Blue,33,4,2,1,7231.0,2517.0,4714.0,0.865,3912.0,67,0.763,0.348,0
f5e2656d70b169ef81d7d77213fd8d7649bf4727248965089babd69822b2a874,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,32,4,1,1,10007.0,1586.0,8421.0,0.921,4309.0,77,0.711,0.158,0
ffb86596cf81f17e49eb998df2f2d52330b1a96a48b71b1d3c5f806197de63a5,Existing Customer,52,M,4,Uneducated,Married,$60K - $80K,Blue,39,5,1,3,2641.0,1584.0,1057.0,0.809,4279.0,67,0.718,0.6,0
57a3cfd470915ebb6c21c127737481a4bee5b95f617e9a8108f2ddf830c81d13,Existing Customer,29,F,1,High School,Single,Less than $40K,Blue,20,4,2,1,3095.0,1488.0,1607.0,0.924,4642.0,92,0.878,0.481,0
4953e03d502ec9bd105ac38ce1e7ac23d3037bdf9ed3d0e21a95e86ff9c6c0f3,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,37,1,2,3,3607.0,0.0,3607.0,0.504,2013.0,35,0.458,0.0,1
45bc36f56d180c1cec192d12de6eff4d9d21f256ff439c895f2be3d4986715bb,Existing Customer,36,F,2,Uneducated,Single,Unknown,Blue,23,3,1,0,1954.0,1179.0,775.0,0.867,3896.0,67,0.718,0.603,0
8619674bfa3115557f4d9f63026ba6a1c99ba30504b51bccb4f94276a362d49a,Existing Customer,45,M,3,High School,Unknown,$60K - $80K,Blue,27,6,2,3,21317.0,0.0,21317.0,0.833,3814.0,67,1.03,0.0,0
e36b2f0bb07d2fc0bb45caf2abcf785c0e4a281364f00a0baaef783bbfe6f736,Attrited Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,3,19402.0,0.0,19402.0,0.58,1937.0,51,0.594,0.0,1
95d413e16858d107f09a999141caecd4e65fa40f1586d2af1a072f7c86879aca,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,1,8063.0,1485.0,6578.0,0.872,4275.0,77,0.833,0.184,0
7e34d7f9f8da90e1e9c413084160172ac57eddbef566e576a34bf6fcbd735ab1,Existing Customer,40,F,2,Graduate,Unknown,$40K - $60K,Blue,32,6,2,2,3097.0,2409.0,688.0,0.912,4624.0,86,0.87,0.778,0
7fe233d2af185a8ea378e5a15032bc8d4fbcf58fc268db2daf7505121fb0cd5a,Attrited Customer,48,F,3,Graduate,Unknown,Less than $40K,Blue,44,3,3,2,1438.3,0.0,1438.3,0.736,2054.0,46,0.586,0.0,1
987ecce99eec42914902131540f2d000197db5ee5a4c4f0326018099c5e53f88,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,39,3,2,4,3161.0,2424.0,737.0,0.617,4307.0,66,0.784,0.767,0
3c00416f80a8e75363936beb3b28ca019c51952b076391aa373b8496e3c18d48,Attrited Customer,38,F,3,Uneducated,Single,$40K - $60K,Blue,30,3,2,3,2435.0,2432.0,3.0,0.12,1460.0,32,0.103,0.999,1
ab24c5b29621706349af05845ff959c1d4dae408355347cee910695fdefa94c8,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,40,5,2,2,1845.0,1076.0,769.0,1.016,4319.0,76,0.551,0.583,0
5cf1ad0c4a9f15dede6f05fad57833dffc3363b719f531aad24818bc6f5904c3,Attrited Customer,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603.0,749.0,854.0,0.733,2644.0,43,0.483,0.467,1
f5ff1985cc1a2262cc8623ce590a5dcdce5d1878d2c64f55d2b2020ecc7811c8,Existing Customer,39,F,5,College,Single,Less than $40K,Blue,30,4,1,2,4710.0,1869.0,2841.0,0.858,4719.0,91,0.655,0.397,0
c8443fc45d692ea08163f1341054db785d97881eb509e99a81d98a7eb74abee9,Attrited Customer,50,F,2,Uneducated,Single,Unknown,Blue,41,2,3,2,2751.0,2253.0,498.0,0.497,2108.0,40,0.481,0.819,1
0d968c606d8dd3d6ef5bcac84901038955b0a97aa61da5298d1168c2b32208d2,Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,28,6,4,3,1438.3,0.0,1438.3,0.767,4815.0,81,0.653,0.0,0
efa9db0b73de0932bf2390c48b63d2710919b60228ec2e01f769988628fdd0c0,Existing Customer,52,M,2,High School,Married,$60K - $80K,Blue,45,5,1,4,24287.0,1676.0,22611.0,0.506,5495.0,69,0.816,0.069,0
5b15bdecffdfdf262fff6811e5edbecacd145a2892f68b096d45d2084e160d28,Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,18,6,1,1,1694.0,1074.0,620.0,0.78,3857.0,70,0.75,0.634,0
0a52ec4dd42d80d4dd72988b4bbfa756c0dc2c42782f817dcd6b855221b76041,Attrited Customer,50,F,1,High School,Single,Less than $40K,Blue,36,4,2,5,1457.0,0.0,1457.0,0.493,1441.0,39,0.393,0.0,1
ee55463fcf3f39442afc3773614aa7a59404164a15e21f3dbd43577708eb4b7a,Existing Customer,33,M,3,Unknown,Divorced,Unknown,Blue,27,6,1,3,25045.0,0.0,25045.0,1.018,3444.0,52,0.926,0.0,0
00bf7f0870364d6993c68966eb7f2170dee5767c178e655976b9f6412c024251,Existing Customer,52,F,3,Graduate,Unknown,$40K - $60K,Blue,45,5,2,0,10859.0,1710.0,9149.0,0.974,3987.0,64,0.829,0.157,0
80facc9cb152a6289db2d08e9c85f328c210ae995c86c6b60495790816733576,Existing Customer,45,M,3,High School,Married,$40K - $60K,Silver,33,3,2,1,16928.0,1519.0,15409.0,0.894,3355.0,66,0.886,0.09,0
4dc297e7619b40d6ca51462ea69e3a4798ce6d4f03bee66258a263ca0b80b6ae,Existing Customer,37,M,2,High School,Single,$40K - $60K,Blue,30,6,3,4,4297.0,0.0,4297.0,0.797,4310.0,76,0.767,0.0,0
7c93d54aa0c88129931b787a8d69edfb07e78b96b51096b727314d8228be331b,Existing Customer,42,M,3,Uneducated,Single,$60K - $80K,Blue,30,4,2,3,8302.0,1294.0,7008.0,0.558,3221.0,66,0.61,0.156,0
b1cc47c5191cc5e3aa34a5f62fb602065828f768a94954e525d7849e5be66fae,Existing Customer,43,F,2,Uneducated,Unknown,Less than $40K,Blue,39,5,3,3,2734.0,2517.0,217.0,0.7,4457.0,86,0.955,0.921,0
ee9a8059cf2dce8a10b1288b96b83ffe0accfb37055e86cdf210d90d01fb3761,Existing Customer,40,M,3,Graduate,Divorced,$80K - $120K,Blue,31,4,2,3,27374.0,1509.0,25865.0,0.803,4231.0,60,0.714,0.055,0
b31a91b3ab2fc0d827ec2fa19f17c409517dd0aea80dad54a118e2c3878a6b2e,Existing Customer,43,F,2,Uneducated,Married,Unknown,Blue,38,6,3,1,2960.0,1853.0,1107.0,0.949,3921.0,63,0.853,0.626,0
fbd92870f1c44205be14bc5357f13dedaabb01a2ac8104268e9dafe9774a23e3,Existing Customer,54,M,3,Doctorate,Single,$60K - $80K,Blue,41,4,2,3,9110.0,0.0,9110.0,0.662,2999.0,75,0.786,0.0,0
7258fb954d8dbbbf2f97a823f2e009c17c2e6662e85c49f163a5fb350b095230,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,35,4,3,1,1539.0,0.0,1539.0,0.944,4793.0,71,0.614,0.0,0
2a03076e6fa4957f44888832e203ebd13120d0c1aa48f422afefff515901d4d2,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,36,4,2,4,1947.0,1160.0,787.0,1.227,4496.0,71,1.29,0.596,0
cd36971e6ce8d3bf3e86ba7615c3505a0a08aa964e49033f602caedfff926706,Existing Customer,45,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,2,2667.0,1551.0,1116.0,0.672,4883.0,85,0.735,0.582,0
9d215a59330b593a603591078357e4b2523ce0daa8b69aa771e0abd46d8c22de,Existing Customer,54,F,3,College,Single,Less than $40K,Blue,45,5,1,4,3062.0,2039.0,1023.0,1.057,4037.0,71,0.821,0.666,0
b5979dfeba58c12aa71cc35b9859125a8ab76964c08faa732f7c4938a1468d91,Existing Customer,47,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,6,5,0,3114.0,1059.0,2055.0,0.78,4342.0,62,0.771,0.34,0
a64d47b0161e934e07d0248e5fec29e413aa2b4c4c4b844ebbb26ab530d5d068,Existing Customer,54,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,3,14948.0,2158.0,12790.0,0.844,3094.0,56,1.0,0.144,0
319e1336a68fd84cf85a700e2ff974015778a14091a53e664136ca279afc2492,Attrited Customer,49,F,0,Doctorate,Unknown,Less than $40K,Blue,37,5,2,3,1749.0,0.0,1749.0,1.006,2510.0,38,0.407,0.0,1
599e14d9f40a1f1801ad31d3f8aca3bda8db481c708e2010477fa3b10afe934b,Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,2,1,2534.0,1706.0,828.0,0.793,3965.0,57,1.111,0.673,0
6f1d6003b028f66936d4956d28d9086b8cd3057532a0ad883a70d5141c0db1d4,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,36,5,2,2,2503.0,2373.0,130.0,0.697,4647.0,65,0.806,0.948,0
61ce64bb5fa77349c8a7a1dae8a49c5c462bf4da14600409137ccff0bed7aed8,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,31,4,3,2,1854.0,0.0,1854.0,0.885,5245.0,89,0.712,0.0,0
2f33bce358e2253f643b920583a16fd406833cd967f7d32633486f0ce083cfe1,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,1,3,4092.0,622.0,3470.0,0.775,5001.0,88,0.492,0.152,0
130381f52777f3aa7c95006c503570b4b99944f995afd49a049b671ee381000d,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,54,4,1,4,13284.0,607.0,12677.0,0.857,4942.0,76,0.652,0.046,0
265b8b9934affda7d38f15fa4a34f74bbb5ae1c0ad476c69f1ed4ea1dab8265f,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,53,6,3,4,4830.0,1469.0,3361.0,0.634,3365.0,63,0.75,0.304,0
e3486accc7af5207dd174c2bc31643ee8c8cb944d17df042d28b38b3ff2d6e6d,Attrited Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,3,2,3,5911.0,916.0,4995.0,0.471,1656.0,31,0.722,0.155,1
7357962c0d746bbc48c839315a8fb72392b9a2ffbc1af6346a332e97ae50ccab,Existing Customer,53,F,1,College,Single,Unknown,Blue,44,3,2,2,11012.0,1328.0,9684.0,0.617,3793.0,86,0.654,0.121,0
867a83b2fcc184312a541f7d6983cbe6059cbfcfc373ba24961b76ac56557bcc,Existing Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,24,5,3,2,19188.0,0.0,19188.0,0.453,4366.0,69,0.816,0.0,0
69e0472d3ba71e7e3fdaaff15318955da38361cea6e98a495454a33214af5d55,Existing Customer,44,F,3,Uneducated,Single,Unknown,Blue,31,4,2,3,18056.0,940.0,17116.0,0.629,4473.0,72,0.6,0.052,0
0e4dc0e04e0336a314a5c7d9e5d03eb31085887063a2fbae5789185878a6fa70,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,37,6,5,2,1438.3,754.0,684.3,0.74,4457.0,69,0.683,0.524,0
97191e766c1cf8f7489f46c154c268442f98150052dff7d24dda05a377f5a1c9,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,13,5,2,3,3201.0,984.0,2217.0,0.639,5155.0,77,0.925,0.307,0
fb81642607f163b76a790ca0deb3e7d6827dce8a7e03a0b00cf60836a45990f7,Existing Customer,50,F,4,High School,Married,$40K - $60K,Blue,36,6,1,1,1479.0,1004.0,475.0,0.827,5116.0,75,0.974,0.679,0
e5d2bc48f4d0bae13456cbd20bc87a03fba73b8bcede0e8f17c616a4de53ae97,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,5,1,2,3144.0,2216.0,928.0,0.741,4717.0,75,0.562,0.705,0
2d6a8a8026770447d894629111e358987996a83f275aee9d4dca58fbf64e52cc,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,45,5,3,4,1854.0,1480.0,374.0,0.853,3292.0,73,0.921,0.798,0
b89679cf5ad301ba7e3e37951a2e23a7c1c434968d8f88c35ce0a77998e87ca9,Attrited Customer,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960.0,0.0,1960.0,0.493,2253.0,39,0.345,0.0,1
d650633c36d75829c5f5706230b2aedee2ebd62a77f7ee5708ae666cff4f42e1,Existing Customer,37,M,3,Uneducated,Unknown,$80K - $120K,Blue,36,4,2,3,9782.0,1793.0,7989.0,0.886,3672.0,75,0.923,0.183,0
4061eea4081a75af47f1ea33111dbd93da970f08a72817e34ea53a69a0bc2d1d,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,39,3,3,2,3144.0,0.0,3144.0,0.561,3774.0,80,0.818,0.0,0
82aa677bc9f8126435e303b1e2f62aa498f2c3f9a4504bc3d42e980ecfe6a8d9,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,6,3,3,4738.0,0.0,4738.0,0.641,1900.0,36,0.5,0.0,1
7120a5cadbf1dc01a52c3a8b51766b0bae6d5456339622d21e81037359d42829,Attrited Customer,46,F,3,High School,Single,Unknown,Silver,36,4,2,3,34516.0,154.0,34362.0,0.602,1987.0,46,0.586,0.004,1
21ee1a933e57024c94fa754b346e690a4707059a77d17f5bda348b4ba52fda7d,Existing Customer,35,F,1,Unknown,Married,Less than $40K,Blue,29,4,2,3,1438.3,856.0,582.3,0.792,4432.0,92,0.736,0.595,0
